Education,Title,Company_Size,Gender,min_salary,max_salary,avg_salary
Master's degree,Data Scientist,250-999 employees,Male,70000,79999,74999.5
Master's degree,Data Scientist,250-999 employees,Female,70000,79999,74999.5
Master's degree,Data Scientist,50-249 employees,Male,70000,79999,74999.5
Master's degree,Data Scientist,50-249 employees,Female,70000,79999,74999.5
Master's degree,Data Scientist,0-49 employees,Male,70000,79999,74999.5
Master's degree,Product/Project Manager,"1000-9,999 employees",Female,70000,79999,74999.5
Master's degree,Product/Project Manager,50-249 employees,Male,70000,79999,74999.5
Master's degree,Business Analyst,"> 10,000 employees",Female,70000,79999,74999.5
Master's degree,Business Analyst,"1000-9,999 employees",Male,70000,79999,74999.5
Master's degree,Business Analyst,0-49 employees,Male,70000,79999,74999.5
Master's degree,Statistician,"> 10,000 employees",Male,70000,79999,74999.5
Master's degree,Data Analyst,"> 10,000 employees",Male,70000,79999,74999.5
Master's degree,Data Analyst,"> 10,000 employees",Female,70000,79999,74999.5
Master's degree,Data Analyst,"1000-9,999 employees",Male,70000,79999,74999.5
Master's degree,Data Analyst,"1000-9,999 employees",Female,70000,79999,74999.5
Master's degree,Data Analyst,250-999 employees,Male,70000,79999,74999.5
Master's degree,Data Analyst,250-999 employees,Female,70000,79999,74999.5
Master's degree,Data Analyst,50-249 employees,Male,70000,79999,74999.5
Master's degree,Data Analyst,50-249 employees,Female,70000,79999,74999.5
Master's degree,Data Analyst,0-49 employees,Female,70000,79999,74999.5
Master's degree,Data Engineer,"1000-9,999 employees",Male,70000,79999,74999.5
Master's degree,Data Engineer,50-249 employees,Male,70000,79999,74999.5
Master's degree,Data Engineer,0-49 employees,Male,70000,79999,74999.5
Master's degree,Software Engineer,"> 10,000 employees",Male,70000,79999,74999.5
Master's degree,Software Engineer,"1000-9,999 employees",Male,70000,79999,74999.5
Master's degree,Software Engineer,250-999 employees,Female,70000,79999,74999.5
Master's degree,Software Engineer,50-249 employees,Female,70000,79999,74999.5
Master's degree,Other,"> 10,000 employees",Male,70000,79999,74999.5
Master's degree,Other,"> 10,000 employees",Female,70000,79999,74999.5
Master's degree,Other,"> 10,000 employees",Self Describe,70000,79999,74999.5
Master's degree,Other,"1000-9,999 employees",Male,70000,79999,74999.5
Master's degree,Other,"1000-9,999 employees",Female,70000,79999,74999.5
Bachelor's degree,Research Scientist,50-249 employees,Female,70000,79999,74999.5
Bachelor's degree,Data Scientist,"1000-9,999 employees",Male,70000,79999,74999.5
Bachelor's degree,Data Scientist,250-999 employees,Female,70000,79999,74999.5
Bachelor's degree,Data Scientist,0-49 employees,Male,70000,79999,74999.5
Bachelor's degree,Product/Project Manager,50-249 employees,Male,70000,79999,74999.5
Bachelor's degree,Business Analyst,"> 10,000 employees",Male,70000,79999,74999.5
Bachelor's degree,Business Analyst,"> 10,000 employees",Female,70000,79999,74999.5
Bachelor's degree,Business Analyst,0-49 employees,Male,70000,79999,74999.5
Bachelor's degree,Data Analyst,"> 10,000 employees",Male,70000,79999,74999.5
Bachelor's degree,Data Analyst,"1000-9,999 employees",Male,70000,79999,74999.5
Bachelor's degree,Data Analyst,250-999 employees,Male,70000,79999,74999.5
Bachelor's degree,Data Analyst,0-49 employees,Male,70000,79999,74999.5
Bachelor's degree,Data Analyst,0-49 employees,Female,70000,79999,74999.5
Bachelor's degree,Data Engineer,50-249 employees,Male,70000,79999,74999.5
Bachelor's degree,Software Engineer,"> 10,000 employees",Male,70000,79999,74999.5
Bachelor's degree,Software Engineer,"1000-9,999 employees",Female,70000,79999,74999.5
Bachelor's degree,Software Engineer,50-249 employees,Male,70000,79999,74999.5
Bachelor's degree,Software Engineer,50-249 employees,Female,70000,79999,74999.5
Bachelor's degree,Software Engineer,0-49 employees,Male,70000,79999,74999.5
Bachelor's degree,Other,"> 10,000 employees",Female,70000,79999,74999.5
Bachelor's degree,Other,"1000-9,999 employees",Female,70000,79999,74999.5
Bachelor's degree,Other,250-999 employees,Male,70000,79999,74999.5
Bachelor's degree,Other,0-49 employees,Male,70000,79999,74999.5
Some college/university,Product/Project Manager,250-999 employees,Male,70000,79999,74999.5
Some college/university,Business Analyst,"1000-9,999 employees",Female,70000,79999,74999.5
Some college/university,Data Analyst,"> 10,000 employees",Male,70000,79999,74999.5
Some college/university,Data Analyst,50-249 employees,Female,70000,79999,74999.5
Some college/university,Software Engineer,50-249 employees,Male,70000,79999,74999.5
Some college/university,Other,"> 10,000 employees",Male,70000,79999,74999.5
Some college/university,Other,"1000-9,999 employees",Male,70000,79999,74999.5
Some college/university,Other,50-249 employees,Male,70000,79999,74999.5
Doctoral degree,Research Scientist,"> 10,000 employees",Male,60000,69999,64999.5
Doctoral degree,Research Scientist,"1000-9,999 employees",Male,60000,69999,64999.5
Doctoral degree,Research Scientist,250-999 employees,Female,60000,69999,64999.5
Doctoral degree,Research Scientist,50-249 employees,Male,60000,69999,64999.5
Doctoral degree,Research Scientist,0-49 employees,Male,60000,69999,64999.5
Doctoral degree,Data Scientist,0-49 employees,Male,60000,69999,64999.5
Doctoral degree,Product/Project Manager,"1000-9,999 employees",Male,60000,69999,64999.5
Doctoral degree,Statistician,"1000-9,999 employees",Male,60000,69999,64999.5
Doctoral degree,Statistician,0-49 employees,Male,60000,69999,64999.5
Doctoral degree,Data Analyst,"1000-9,999 employees",Male,60000,69999,64999.5
Doctoral degree,Data Analyst,250-999 employees,Male,60000,69999,64999.5
Doctoral degree,Other,"1000-9,999 employees",Male,60000,69999,64999.5
Doctoral degree,Other,250-999 employees,Not Mentioned,60000,69999,64999.5
Doctoral degree,Other,50-249 employees,Male,60000,69999,64999.5
Master's degree,Research Scientist,"> 10,000 employees",Female,60000,69999,64999.5
Master's degree,Data Scientist,"> 10,000 employees",Male,60000,69999,64999.5
Master's degree,Data Scientist,250-999 employees,Male,60000,69999,64999.5
Master's degree,Data Scientist,50-249 employees,Male,60000,69999,64999.5
Master's degree,Data Scientist,0-49 employees,Male,60000,69999,64999.5
Master's degree,Product/Project Manager,250-999 employees,Female,60000,69999,64999.5
Master's degree,Business Analyst,"> 10,000 employees",Male,60000,69999,64999.5
Master's degree,Business Analyst,"1000-9,999 employees",Male,60000,69999,64999.5
Master's degree,Business Analyst,"1000-9,999 employees",Female,60000,69999,64999.5
Master's degree,Business Analyst,250-999 employees,Male,60000,69999,64999.5
Master's degree,Business Analyst,50-249 employees,Male,60000,69999,64999.5
Master's degree,Business Analyst,0-49 employees,Male,60000,69999,64999.5
Master's degree,Data Analyst,"1000-9,999 employees",Male,60000,69999,64999.5
Master's degree,Data Analyst,"1000-9,999 employees",Female,60000,69999,64999.5
Master's degree,Data Analyst,250-999 employees,Male,60000,69999,64999.5
Master's degree,Data Analyst,50-249 employees,Male,60000,69999,64999.5
Master's degree,Data Analyst,0-49 employees,Male,60000,69999,64999.5
Master's degree,Data Engineer,250-999 employees,Male,60000,69999,64999.5
Master's degree,Data Engineer,50-249 employees,Female,60000,69999,64999.5
Master's degree,Data Engineer,0-49 employees,Male,60000,69999,64999.5
Master's degree,DBA/Database Engineer,"> 10,000 employees",Male,60000,69999,64999.5
Master's degree,Software Engineer,"> 10,000 employees",Male,60000,69999,64999.5
Master's degree,Software Engineer,50-249 employees,Male,60000,69999,64999.5
Master's degree,Software Engineer,0-49 employees,Male,60000,69999,64999.5
Master's degree,Software Engineer,0-49 employees,Female,60000,69999,64999.5
Master's degree,Other,"> 10,000 employees",Male,60000,69999,64999.5
Master's degree,Other,"1000-9,999 employees",Male,60000,69999,64999.5
Master's degree,Other,250-999 employees,Male,60000,69999,64999.5
Master's degree,Other,250-999 employees,Female,60000,69999,64999.5
Master's degree,Other,50-249 employees,Male,60000,69999,64999.5
Bachelor's degree,Data Scientist,"> 10,000 employees",Male,60000,69999,64999.5
Bachelor's degree,Data Scientist,0-49 employees,Male,60000,69999,64999.5
Bachelor's degree,Product/Project Manager,250-999 employees,Female,60000,69999,64999.5
Bachelor's degree,Product/Project Manager,50-249 employees,Male,60000,69999,64999.5
Bachelor's degree,Business Analyst,"1000-9,999 employees",Male,60000,69999,64999.5
Bachelor's degree,Statistician,"1000-9,999 employees",Male,60000,69999,64999.5
Bachelor's degree,Data Analyst,"> 10,000 employees",Male,60000,69999,64999.5
Bachelor's degree,Data Analyst,"1000-9,999 employees",Male,60000,69999,64999.5
Bachelor's degree,Data Analyst,250-999 employees,Male,60000,69999,64999.5
Bachelor's degree,Data Analyst,50-249 employees,Male,60000,69999,64999.5
Bachelor's degree,Data Analyst,50-249 employees,Female,60000,69999,64999.5
Bachelor's degree,Data Analyst,0-49 employees,Male,60000,69999,64999.5
Bachelor's degree,Data Analyst,0-49 employees,Female,60000,69999,64999.5
Bachelor's degree,Data Engineer,"> 10,000 employees",Female,60000,69999,64999.5
Bachelor's degree,Data Engineer,250-999 employees,Male,60000,69999,64999.5
Bachelor's degree,DBA/Database Engineer,"1000-9,999 employees",Female,60000,69999,64999.5
Bachelor's degree,DBA/Database Engineer,250-999 employees,Male,60000,69999,64999.5
Bachelor's degree,Software Engineer,"> 10,000 employees",Male,60000,69999,64999.5
Bachelor's degree,Software Engineer,"1000-9,999 employees",Not Mentioned,60000,69999,64999.5
Bachelor's degree,Software Engineer,50-249 employees,Male,60000,69999,64999.5
Bachelor's degree,Other,"> 10,000 employees",Male,60000,69999,64999.5
Bachelor's degree,Other,250-999 employees,Male,60000,69999,64999.5
Bachelor's degree,Other,50-249 employees,Male,60000,69999,64999.5
Some college/university,Data Scientist,50-249 employees,Male,60000,69999,64999.5
Some college/university,Other,"> 10,000 employees",Male,60000,69999,64999.5
Some college/university,Other,"1000-9,999 employees",Male,60000,69999,64999.5
Some college/university,Other,0-49 employees,Male,60000,69999,64999.5
Doctoral degree,Research Scientist,"> 10,000 employees",Male,50000,59999,54999.5
Doctoral degree,Research Scientist,"> 10,000 employees",Female,50000,59999,54999.5
Doctoral degree,Research Scientist,"1000-9,999 employees",Male,50000,59999,54999.5
Doctoral degree,Research Scientist,"1000-9,999 employees",Female,50000,59999,54999.5
Doctoral degree,Research Scientist,50-249 employees,Female,50000,59999,54999.5
Doctoral degree,Research Scientist,0-49 employees,Male,50000,59999,54999.5
Doctoral degree,Research Scientist,0-49 employees,Female,50000,59999,54999.5
Doctoral degree,Data Scientist,250-999 employees,Male,50000,59999,54999.5
Doctoral degree,Data Scientist,0-49 employees,Male,50000,59999,54999.5
Doctoral degree,Statistician,0-49 employees,Male,50000,59999,54999.5
Doctoral degree,Data Analyst,"1000-9,999 employees",Male,50000,59999,54999.5
Doctoral degree,Other,0-49 employees,Male,50000,59999,54999.5
Master's degree,Research Scientist,"1000-9,999 employees",Male,50000,59999,54999.5
Master's degree,Research Scientist,250-999 employees,Male,50000,59999,54999.5
Master's degree,Data Scientist,"> 10,000 employees",Male,50000,59999,54999.5
Master's degree,Data Scientist,"1000-9,999 employees",Male,50000,59999,54999.5
Master's degree,Product/Project Manager,"> 10,000 employees",Male,50000,59999,54999.5
Master's degree,Product/Project Manager,0-49 employees,Male,50000,59999,54999.5
Master's degree,Business Analyst,"> 10,000 employees",Male,50000,59999,54999.5
Master's degree,Business Analyst,0-49 employees,Male,50000,59999,54999.5
Master's degree,Data Analyst,"> 10,000 employees",Male,50000,59999,54999.5
Master's degree,Data Analyst,"1000-9,999 employees",Male,50000,59999,54999.5
Master's degree,Data Analyst,"1000-9,999 employees",Female,50000,59999,54999.5
Master's degree,Data Analyst,250-999 employees,Male,50000,59999,54999.5
Master's degree,Data Analyst,50-249 employees,Male,50000,59999,54999.5
Master's degree,Data Analyst,0-49 employees,Male,50000,59999,54999.5
Master's degree,Data Engineer,"> 10,000 employees",Male,50000,59999,54999.5
Master's degree,Data Engineer,"1000-9,999 employees",Female,50000,59999,54999.5
Master's degree,Data Engineer,250-999 employees,Female,50000,59999,54999.5
Master's degree,Data Engineer,0-49 employees,Male,50000,59999,54999.5
Master's degree,DBA/Database Engineer,"> 10,000 employees",Male,50000,59999,54999.5
Master's degree,Software Engineer,"1000-9,999 employees",Female,50000,59999,54999.5
Master's degree,Software Engineer,0-49 employees,Male,50000,59999,54999.5
Master's degree,Other,"1000-9,999 employees",Male,50000,59999,54999.5
Master's degree,Other,250-999 employees,Female,50000,59999,54999.5
Master's degree,Other,0-49 employees,Female,50000,59999,54999.5
Bachelor's degree,Research Scientist,"1000-9,999 employees",Male,50000,59999,54999.5
Bachelor's degree,Data Scientist,"> 10,000 employees",Male,50000,59999,54999.5
Bachelor's degree,Data Scientist,0-49 employees,Male,50000,59999,54999.5
Bachelor's degree,Product/Project Manager,0-49 employees,Male,50000,59999,54999.5
Bachelor's degree,Business Analyst,"1000-9,999 employees",Male,50000,59999,54999.5
Bachelor's degree,Business Analyst,0-49 employees,Male,50000,59999,54999.5
Bachelor's degree,Statistician,"> 10,000 employees",Male,50000,59999,54999.5
Bachelor's degree,Data Analyst,"1000-9,999 employees",Male,50000,59999,54999.5
Bachelor's degree,Data Analyst,0-49 employees,Male,50000,59999,54999.5
Bachelor's degree,Data Engineer,250-999 employees,Male,50000,59999,54999.5
Bachelor's degree,Data Engineer,0-49 employees,Male,50000,59999,54999.5
Bachelor's degree,Software Engineer,"1000-9,999 employees",Male,50000,59999,54999.5
Bachelor's degree,Software Engineer,50-249 employees,Male,50000,59999,54999.5
Bachelor's degree,Software Engineer,0-49 employees,Male,50000,59999,54999.5
Bachelor's degree,Other,"> 10,000 employees",Male,50000,59999,54999.5
Bachelor's degree,Other,"1000-9,999 employees",Male,50000,59999,54999.5
Bachelor's degree,Other,"1000-9,999 employees",Female,50000,59999,54999.5
Bachelor's degree,Other,250-999 employees,Female,50000,59999,54999.5
Bachelor's degree,Other,50-249 employees,Male,50000,59999,54999.5
Some college/university,DBA/Database Engineer,0-49 employees,Male,50000,59999,54999.5
Some college/university,Other,50-249 employees,Male,50000,59999,54999.5
Some college/university,Other,0-49 employees,Male,50000,59999,54999.5
I prefer not to answer,Data Analyst,250-999 employees,Male,50000,59999,54999.5
Doctoral degree,Research Scientist,"> 10,000 employees",Male,40000,49999,44999.5
Doctoral degree,Research Scientist,"> 10,000 employees",Female,40000,49999,44999.5
Doctoral degree,Research Scientist,"1000-9,999 employees",Male,40000,49999,44999.5
Doctoral degree,Research Scientist,50-249 employees,Male,40000,49999,44999.5
Doctoral degree,Data Scientist,"1000-9,999 employees",Male,40000,49999,44999.5
Doctoral degree,Other,50-249 employees,Female,40000,49999,44999.5
Master's degree,Research Scientist,50-249 employees,Female,40000,49999,44999.5
Master's degree,Research Scientist,0-49 employees,Female,40000,49999,44999.5
Master's degree,Data Scientist,"1000-9,999 employees",Female,40000,49999,44999.5
Master's degree,Data Scientist,250-999 employees,Male,40000,49999,44999.5
Master's degree,Data Scientist,50-249 employees,Female,40000,49999,44999.5
Master's degree,Data Scientist,0-49 employees,Male,40000,49999,44999.5
Master's degree,Data Scientist,0-49 employees,Female,40000,49999,44999.5
Master's degree,Product/Project Manager,50-249 employees,Female,40000,49999,44999.5
Master's degree,Product/Project Manager,0-49 employees,Male,40000,49999,44999.5
Master's degree,Business Analyst,"1000-9,999 employees",Male,40000,49999,44999.5
Master's degree,Business Analyst,0-49 employees,Male,40000,49999,44999.5
Master's degree,Data Analyst,"> 10,000 employees",Male,40000,49999,44999.5
Master's degree,Data Analyst,50-249 employees,Female,40000,49999,44999.5
Master's degree,Data Analyst,0-49 employees,Male,40000,49999,44999.5
Master's degree,Data Analyst,0-49 employees,Female,40000,49999,44999.5
Master's degree,Software Engineer,"1000-9,999 employees",Female,40000,49999,44999.5
Master's degree,Software Engineer,0-49 employees,Male,40000,49999,44999.5
Master's degree,Other,"> 10,000 employees",Female,40000,49999,44999.5
Master's degree,Other,50-249 employees,Male,40000,49999,44999.5
Bachelor's degree,Data Scientist,0-49 employees,Female,40000,49999,44999.5
Bachelor's degree,Business Analyst,"> 10,000 employees",Male,40000,49999,44999.5
Bachelor's degree,Business Analyst,250-999 employees,Male,40000,49999,44999.5
Bachelor's degree,Data Analyst,"1000-9,999 employees",Male,40000,49999,44999.5
Bachelor's degree,Data Analyst,"1000-9,999 employees",Female,40000,49999,44999.5
Bachelor's degree,Data Analyst,250-999 employees,Male,40000,49999,44999.5
Bachelor's degree,Data Analyst,50-249 employees,Male,40000,49999,44999.5
Bachelor's degree,Data Analyst,0-49 employees,Male,40000,49999,44999.5
Bachelor's degree,Data Engineer,50-249 employees,Male,40000,49999,44999.5
Bachelor's degree,Other,"> 10,000 employees",Male,40000,49999,44999.5
Bachelor's degree,Other,250-999 employees,Male,40000,49999,44999.5
Bachelor's degree,Other,50-249 employees,Male,40000,49999,44999.5
Bachelor's degree,Other,0-49 employees,Male,40000,49999,44999.5
Professional degree,Other,50-249 employees,Male,40000,49999,44999.5
Some college/university,Product/Project Manager,"> 10,000 employees",Not Mentioned,40000,49999,44999.5
Some college/university,Data Analyst,"1000-9,999 employees",Male,40000,49999,44999.5
Some college/university,Data Analyst,50-249 employees,Male,40000,49999,44999.5
Some college/university,Data Analyst,0-49 employees,Male,40000,49999,44999.5
Some college/university,Other,"1000-9,999 employees",Male,40000,49999,44999.5
Some college/university,Other,"1000-9,999 employees",Female,40000,49999,44999.5
Doctoral degree,Research Scientist,"> 10,000 employees",Male,30000,39999,34999.5
Doctoral degree,Research Scientist,"1000-9,999 employees",Male,30000,39999,34999.5
Doctoral degree,Research Scientist,0-49 employees,Male,30000,39999,34999.5
Doctoral degree,Data Scientist,"> 10,000 employees",Female,30000,39999,34999.5
Doctoral degree,Other,0-49 employees,Male,30000,39999,34999.5
Master's degree,Research Scientist,50-249 employees,Female,30000,39999,34999.5
Master's degree,Research Scientist,0-49 employees,Male,30000,39999,34999.5
Master's degree,Data Scientist,"> 10,000 employees",Female,30000,39999,34999.5
Master's degree,Business Analyst,"> 10,000 employees",Male,30000,39999,34999.5
Master's degree,Business Analyst,250-999 employees,Male,30000,39999,34999.5
Master's degree,Data Analyst,"1000-9,999 employees",Male,30000,39999,34999.5
Master's degree,Other,250-999 employees,Male,30000,39999,34999.5
Master's degree,Other,0-49 employees,Male,30000,39999,34999.5
Master's degree,Other,0-49 employees,Female,30000,39999,34999.5
Bachelor's degree,Data Scientist,0-49 employees,Male,30000,39999,34999.5
Bachelor's degree,Data Analyst,"> 10,000 employees",Male,30000,39999,34999.5
Bachelor's degree,Data Analyst,"1000-9,999 employees",Female,30000,39999,34999.5
Bachelor's degree,Software Engineer,0-49 employees,Male,30000,39999,34999.5
Bachelor's degree,Other,"> 10,000 employees",Male,30000,39999,34999.5
Bachelor's degree,Other,"1000-9,999 employees",Female,30000,39999,34999.5
Bachelor's degree,Other,250-999 employees,Male,30000,39999,34999.5
Bachelor's degree,Other,50-249 employees,Female,30000,39999,34999.5
Bachelor's degree,Other,0-49 employees,Female,30000,39999,34999.5
Bachelor's degree,Other,0-49 employees,Not Mentioned,30000,39999,34999.5
Some college/university,Data Analyst,250-999 employees,Male,30000,39999,34999.5
Some college/university,Software Engineer,0-49 employees,Male,30000,39999,34999.5
Some college/university,Other,50-249 employees,Male,30000,39999,34999.5
Doctoral degree,Research Scientist,"1000-9,999 employees",Male,25000,29999,27499.5
Doctoral degree,Data Analyst,0-49 employees,Female,25000,29999,27499.5
Doctoral degree,Other,"1000-9,999 employees",Male,25000,29999,27499.5
Master's degree,Data Scientist,"1000-9,999 employees",Male,25000,29999,27499.5
Master's degree,Data Scientist,"1000-9,999 employees",Female,25000,29999,27499.5
Master's degree,Data Analyst,"> 10,000 employees",Female,25000,29999,27499.5
Master's degree,Other,50-249 employees,Male,25000,29999,27499.5
Master's degree,Other,0-49 employees,Male,25000,29999,27499.5
Master's degree,Other,0-49 employees,Female,25000,29999,27499.5
Bachelor's degree,Data Scientist,0-49 employees,Female,25000,29999,27499.5
Bachelor's degree,Data Analyst,0-49 employees,Male,25000,29999,27499.5
Bachelor's degree,Other,50-249 employees,Male,25000,29999,27499.5
Bachelor's degree,Other,0-49 employees,Male,25000,29999,27499.5
Some college/university,Statistician,"> 10,000 employees",Male,25000,29999,27499.5
Some college/university,Other,50-249 employees,Female,25000,29999,27499.5
High School,Data Analyst,0-49 employees,Male,25000,29999,27499.5
Doctoral degree,Research Scientist,"> 10,000 employees",Female,20000,24999,22499.5
Doctoral degree,Research Scientist,"1000-9,999 employees",Male,20000,24999,22499.5
Doctoral degree,Software Engineer,"> 10,000 employees",Male,20000,24999,22499.5
Doctoral degree,Other,"1000-9,999 employees",Male,20000,24999,22499.5
Master's degree,Research Scientist,0-49 employees,Male,20000,24999,22499.5
Master's degree,Business Analyst,0-49 employees,Male,20000,24999,22499.5
Master's degree,Business Analyst,0-49 employees,Female,20000,24999,22499.5
Master's degree,Software Engineer,"1000-9,999 employees",Female,20000,24999,22499.5
Master's degree,Other,"1000-9,999 employees",Female,20000,24999,22499.5
Bachelor's degree,Data Scientist,0-49 employees,Male,20000,24999,22499.5
Bachelor's degree,Other,"> 10,000 employees",Male,20000,24999,22499.5
Bachelor's degree,Other,0-49 employees,Female,20000,24999,22499.5
Some college/university,Software Engineer,250-999 employees,Male,20000,24999,22499.5
Some college/university,Software Engineer,0-49 employees,Female,20000,24999,22499.5
Doctoral degree,Research Scientist,50-249 employees,Male,15000,19999,17499.5
Doctoral degree,Data Scientist,"> 10,000 employees",Male,15000,19999,17499.5
Doctoral degree,Data Analyst,"> 10,000 employees",Not Mentioned,15000,19999,17499.5
Master's degree,Data Scientist,"1000-9,999 employees",Male,15000,19999,17499.5
Master's degree,Data Scientist,0-49 employees,Male,15000,19999,17499.5
Master's degree,Data Analyst,250-999 employees,Female,15000,19999,17499.5
Master's degree,Software Engineer,0-49 employees,Male,15000,19999,17499.5
Master's degree,Software Engineer,0-49 employees,Female,15000,19999,17499.5
Master's degree,Other,"> 10,000 employees",Male,15000,19999,17499.5
Master's degree,Other,"1000-9,999 employees",Female,15000,19999,17499.5
Bachelor's degree,Other,"> 10,000 employees",Male,15000,19999,17499.5
Bachelor's degree,Other,0-49 employees,Male,15000,19999,17499.5
Some college/university,Product/Project Manager,0-49 employees,Female,15000,19999,17499.5
Some college/university,Data Engineer,0-49 employees,Male,15000,19999,17499.5
I prefer not to answer,Data Analyst,0-49 employees,Male,15000,19999,17499.5
Doctoral degree,Data Scientist,0-49 employees,Male,10000,14999,12499.5
Doctoral degree,Data Analyst,0-49 employees,Male,10000,14999,12499.5
Doctoral degree,Other,"1000-9,999 employees",Male,10000,14999,12499.5
Master's degree,Research Scientist,0-49 employees,Male,10000,14999,12499.5
Master's degree,Data Scientist,0-49 employees,Male,10000,14999,12499.5
Master's degree,Data Analyst,"> 10,000 employees",Male,10000,14999,12499.5
Master's degree,Data Analyst,50-249 employees,Female,10000,14999,12499.5
Master's degree,Data Analyst,0-49 employees,Male,10000,14999,12499.5
Master's degree,Software Engineer,"> 10,000 employees",Male,10000,14999,12499.5
Master's degree,Software Engineer,"> 10,000 employees",Female,10000,14999,12499.5
Master's degree,Other,0-49 employees,Male,10000,14999,12499.5
Bachelor's degree,Product/Project Manager,0-49 employees,Female,10000,14999,12499.5
Bachelor's degree,Other,"1000-9,999 employees",Male,10000,14999,12499.5
Doctoral degree,Research Scientist,"> 10,000 employees",Male,7500,9999,8749.5
Doctoral degree,Data Analyst,"> 10,000 employees",Female,7500,9999,8749.5
Master's degree,Data Scientist,0-49 employees,Male,7500,9999,8749.5
Master's degree,Data Engineer,"> 10,000 employees",Male,7500,9999,8749.5
Master's degree,Data Engineer,"1000-9,999 employees",Male,7500,9999,8749.5
Master's degree,Software Engineer,0-49 employees,Male,7500,9999,8749.5
Some college/university,Software Engineer,50-249 employees,Male,7500,9999,8749.5
Doctoral degree,Research Scientist,0-49 employees,Female,5000,7499,6249.5
Doctoral degree,Data Scientist,0-49 employees,Male,5000,7499,6249.5
Master's degree,Research Scientist,0-49 employees,Female,5000,7499,6249.5
Master's degree,Data Scientist,50-249 employees,Male,5000,7499,6249.5
Master's degree,Data Analyst,250-999 employees,Female,5000,7499,6249.5
Master's degree,Data Analyst,0-49 employees,Male,5000,7499,6249.5
Master's degree,Software Engineer,"1000-9,999 employees",Female,5000,7499,6249.5
Master's degree,Software Engineer,0-49 employees,Self Describe,5000,7499,6249.5
Bachelor's degree,Software Engineer,0-49 employees,Male,5000,7499,6249.5
Master's degree,Other,"1000-9,999 employees",Male,4000,4999,4499.5
Master's degree,Other,50-249 employees,Not Mentioned,4000,4999,4499.5
Master's degree,Research Scientist,"> 10,000 employees",Female,3000,3999,3499.5
Master's degree,Product/Project Manager,"> 10,000 employees",Male,3000,3999,3499.5
Bachelor's degree,Business Analyst,50-249 employees,Female,3000,3999,3499.5
Some college/university,Data Engineer,50-249 employees,Female,3000,3999,3499.5
Master's degree,Software Engineer,"> 10,000 employees",Male,2000,2999,2499.5
Bachelor's degree,Data Engineer,50-249 employees,Male,2000,2999,2499.5
Some college/university,Data Scientist,0-49 employees,Male,2000,2999,2499.5
Some college/university,Software Engineer,0-49 employees,Male,2000,2999,2499.5
Master's degree,Business Analyst,50-249 employees,Not Mentioned,1000,1999,1499.5
Master's degree,Statistician,"1000-9,999 employees",Male,1000,1999,1499.5
Master's degree,Data Analyst,50-249 employees,Female,1000,1999,1499.5
Master's degree,Software Engineer,0-49 employees,Male,1000,1999,1499.5
Bachelor's degree,Data Analyst,0-49 employees,Male,1000,1999,1499.5
Some college/university,Research Scientist,0-49 employees,Male,1000,1999,1499.5
Doctoral degree,Research Scientist,50-249 employees,Male,0,999,499.5
Doctoral degree,Research Scientist,0-49 employees,Male,0,999,499.5
Doctoral degree,Research Scientist,0-49 employees,Female,0,999,499.5
Doctoral degree,Data Scientist,"> 10,000 employees",Male,0,999,499.5
Doctoral degree,Data Scientist,0-49 employees,Male,0,999,499.5
Doctoral degree,Other,"> 10,000 employees",Male,0,999,499.5
Doctoral degree,Other,50-249 employees,Male,0,999,499.5
Doctoral degree,Other,0-49 employees,Male,0,999,499.5
Master's degree,Research Scientist,"1000-9,999 employees",Male,0,999,499.5
Master's degree,Research Scientist,0-49 employees,Male,0,999,499.5
Master's degree,Data Scientist,"> 10,000 employees",Male,0,999,499.5
Master's degree,Data Scientist,"> 10,000 employees",Female,0,999,499.5
Master's degree,Data Scientist,250-999 employees,Male,0,999,499.5
Master's degree,Data Scientist,250-999 employees,Not Mentioned,0,999,499.5
Master's degree,Data Scientist,50-249 employees,Female,0,999,499.5
Master's degree,Data Scientist,0-49 employees,Male,0,999,499.5
Master's degree,Data Scientist,0-49 employees,Female,0,999,499.5
Master's degree,Product/Project Manager,"> 10,000 employees",Male,0,999,499.5
Master's degree,Product/Project Manager,"1000-9,999 employees",Male,0,999,499.5
Master's degree,Product/Project Manager,0-49 employees,Male,0,999,499.5
Master's degree,Business Analyst,"> 10,000 employees",Male,0,999,499.5
Master's degree,Business Analyst,"> 10,000 employees",Female,0,999,499.5
Master's degree,Business Analyst,"1000-9,999 employees",Male,0,999,499.5
Master's degree,Business Analyst,50-249 employees,Male,0,999,499.5
Master's degree,Business Analyst,0-49 employees,Male,0,999,499.5
Master's degree,Business Analyst,0-49 employees,Female,0,999,499.5
Master's degree,Data Analyst,"> 10,000 employees",Male,0,999,499.5
Master's degree,Data Analyst,"1000-9,999 employees",Male,0,999,499.5
Master's degree,Data Analyst,"1000-9,999 employees",Female,0,999,499.5
Master's degree,Data Analyst,50-249 employees,Not Mentioned,0,999,499.5
Master's degree,Data Analyst,0-49 employees,Male,0,999,499.5
Master's degree,Data Analyst,0-49 employees,Female,0,999,499.5
Master's degree,Software Engineer,"> 10,000 employees",Male,0,999,499.5
Master's degree,Software Engineer,"1000-9,999 employees",Female,0,999,499.5
Master's degree,Software Engineer,50-249 employees,Male,0,999,499.5
Master's degree,Software Engineer,0-49 employees,Male,0,999,499.5
